transaction,from,to,gas,gas used,cumulative gas used,transaction value
transaction,from,to,gas,gas used,cumulative gas used,transaction value,contract code url,contract value
0xd8b4f41fe8cf4eec31e250debe0981aa5fb4e2aa6784cbf10ee47c0876e20713,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2848779,0.0,,10.2128
0xd8c1d4a90d8b4e793ff40ad528d53ed555dcf99fac5ba9e204bfa31137d96ff8,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2955110,0.0,,0.0
0xd8d1933dc2a81c490bfc3b60bbbc7ba997cdcd5b60e29cced323d6b949fda58f,0x7c16c34d4a3bdd2a9dfd4a567def37658dda005a,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0xd8e6318cab93c8bd553d41dd77f5c6ab054563ddd2ebe6080f8579e78f1faf44,0xc8014ed949c9e9a2fa3b6db8402cbe2c9a760233,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0xd8ea92d1cb836d3f1f0ccb10111234eef3bd86441e3ee562c6c47dbb38c9bbe8,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,464262,0.0,,0.0
0xd8ed7a8efa3068bad103dea64b8285d1add45cdf5913cbb1342ed9b9a33d173f,0xee219c1ebfc96f2ad1fc3f6398d4bc9abec94b44,0x230fea97f55e7f6477b1e7baaf8f7f0b5f4d00be,130933,30933,51933,0.0,,4.0
0xd9058f0266d70fee2da3c70f8771bf363f7e3e7cf53132146db6883fbf03a01c,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,930000,0.0,,0.0
0xd90833abb25c9cdfb70831bc27cd06b3164bc40e1961188d2a570fe0e6f44cbd,0xd98a91a2ad0fbcad10f2cabe5f6e032f999baf44,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0xd91101bdd94618ec8dd9f12f28f6382ff4157e114551b2837169f695decac82f,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2596714,0.0,,0.0
0xd918f7e701fd9c6684f3783e1c39ec1e101b9f0b1eb4cbf61831bf17dadb884b,0x5d120b5cbc2599bb051d705cdfa64a3e4af15b02,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,271000,1e-18,,8.789e-14
0xd91c690bf76d58763f0aa042483133b3e3eab9fb20492b1ebe027c296bb37b8a,0x86d2034f920587477801234b59fd2743ec56f52f,0xfc069f6b827af224f76b67c2f682f6bee9a1e942,90000,90000,90000,0.0,,0.0
0xd92408c89ad46c009b38a8bd0dc9884bc8a1467cfddeef3b457c6bcc4789a143,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1021612,0.1,,1.16e-16
0xd94048a2b59fb2f25a03d5c01418f24abc06b640d853ba0dec5776053da9106b,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,3000000,0.1,,1.16e-16
0xd9446e4229b62300db1a5f366b9125cac34e654db9ca53875bb65cd31e4ef17f,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2786592,0.0,,0.0
0xd94d6dc471361e9f353ba52ee98f0cc2872ba13db2ac5d0761130826620e4890,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1430690,0.0,,0.0
0xd96c2d13cd6a4f95965ad72896781cfe2dff30819fa3d631caa5e28966016873,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0xd96f69801ae9ffe0cd485e11ad7207f2144c5553a7f46a33657537cbc02194d7,0x02f58e91c11dc367d80837e82385c26f0ec6b687,0x4d846d969197c63fb21fd1c06acf118ebe0b2da6,56052,46052,172052,0.0,,0.001
0xd987c448f87cd9f21fe5cd6329fceca6df53d27717783b697dbd01548021de8d,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,69055,1e-18,,7.3357e-14
0xd9a7b5d3b26206cd480145a84dd755fda889ca1feaf8403ccbd1c373c96f39c5,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0xd9ac8e83f410a95852380931fc3a4f26fc3f5f7ab43c3b2c6c82c0b03a2f8a24,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,85000,85000,1457230,0.0,,0.0
0xd9b41d071cf925af5f53ed4e605e6ea3cc8ae4106ba506c68bcff84f6a43782d,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68927,566865,1e-18,,7.3357e-14
0xd9bc98c6b74d9f9edcd07d99eeaac55ed9186d46cc1d7cf2c5852e71b0f4c19c,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2597708,0.0,,0.0
0xd9bfdcf3607fba38e2de938f9890c8271a34202b880df16ec1c8fcecb7ab7171,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1072156,0.0,,0.0
0xd9c3421541f0fc8a7ad213832e606eb3bd559c53c0eb1d57c6b5f31a2eb1ae09,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1589626,0.0,,0.0
0xd9c95da3f5858a3f9b21b51265aa6209725dad618e829d68e207a93d813f9759,0x0ae3f81a67725a8a7758feb8684c6c17da20755d,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,2000000,0.1,,1.16e-16
0xd9d6ac3c9a457212f159b2dcc1a7faac08f25b056e39d3208cfb7659139893f4,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xd9e3e2f97155bb16125951023b1890c46ba473c4f69f172377eb411a60ef9e73,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2833950,0.0,,0.0
0xda073ea547055dd6e201899c0c0c8bcd6c06be9131f6227a7da627be2ab14208,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,570000,0.0,,0.0
0xda09beca9aee25bc4e86cd7ac488ae3db377357efb90167344fa28159b0cd0e3,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,414138,1e-18,,7.3357e-14
0xda0cce23b7c3d31cfe0bb177955da7c66917879b7ddddae2345187aead413410,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xda176f817809df7d6f4074fdef12440bc39b07798ae00245d79d8cca5a9414e3,0x0047a8033cc6d6ca2ed5044674fd421f44884de8,0x2eee14c6443e31eb89b0816282555837d41fc640,1800000,1800000,1800000,1e-12,,0.0
0xda1ff1d660ab433887b1af8f1d5757255054c7d233ebcbe8a3aa37cabbe62597,0x125244b5700dee9c20259282701d305873fde7f8,0x078cc3572518b132cfb22698e68fe2349a253626,1800000,1800000,1800000,1e-18,,0.0
0xda365337939316217630301c315edc139129651449d3b52129fd64f42923408d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1859248,0.0,,0.0
0xda4a697c6505bebfed4b0529d873af378853d4133f05089d0579feceaf1a185b,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1320986,0.0,,0.0
0xda520f4cb9c9ccebb8ab3fb25045d7893a8834d8c55e57ded8b514cd06975736,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,333952,0.0,,0.0
0xda555be7cbfa0c03cda31299a13975742699fce3d209849fd5e5cfc8c8a9ff82,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,990000,0.0,,0.0
0xda5b0174becf8ec235db8b05342a0d9c0a6366b1f9affca59c74c4f598b45889,0x48175da4c20313bcb6b62d74937d3ff985885701,0xcc35aff01c95abfc2b9bbfb6de1c745ddcbdddc0,90000,90000,176381,0.0,,1.049e-15
0xda6812ab3ab6c18b5765f758e6c9fb98aef07087981c78376146457d18483b9a,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,3000000,0.1,,1.16e-16
0xda71ce1c42964f4d70d6c0a82efae3bb7df0e50f3bef303957426a6681489a49,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,826807,1e-18,,7.3357e-14
0xda73ef9c2b252eab6d0192b3e141abeb1cce7b6fbc93434bc5af001cfe37afa8,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1655734,0.0,,0.0
0xda7a1c37647cc74883b82b1f76c7f259a431ea248158aefd2a247e2b54f0bd09,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0x769b01d0ec60142b8801aa4c2ae570cb1711a590,90000,90000,90000,0.0,,0.0
0xda7b546bfe0784fcfe404dd51cc4837a323bc80f6ccc5ac687a23d3bfedf2c46,0xfcf9f6a78f06227522c6f948ec0119da31680ef7,0x109c4f2ccc82c4d77bde15f306707320294aea3f,500000,500000,500000,1.0,,9.0
0xda7cdc000efb1b1a4ef820bfb6df3e01c6c46687a1714c57bcdd746bc249f18a,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1489922,0.0,,0.0
0xda8673d913503b6de2a4beb0949e4ec5527d5efc2f4511d724ff9d2a6f6c2648,0x0047a8033cc6d6ca2ed5044674fd421f44884de8,0x7aa805764c28ef8c521486396362e6045ece17a5,1800000,64009,64009,1e-13,,1e-13
0xda8e73943dccb47f8fd3275ac3ddaaf350797d95bba18266aeb49cf01cfa1d56,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,3184382,0.0,,0.0
0xda98d80c994f2a49a83d5b53753bcc9191ffb1813b2ac86e39b56832da8ba0be,0xe2675b730b7f4fdf5aa6848e413ec8da4256c9ab,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0xdaa4e1ec67518f185e4637a9c573a9248ff4c3f4a1f2c212ef165699864b339c,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0xdaa9ab137ba45e80f86f5451e73b4e87ac76473cc69bd1e06c5ebabd685b26fb,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xdaab59c5a0c2d9093c3a436d525cbbec67499d2f66daa5f57541ae63f67c8074,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,488450,0.0,,0.0
0xdab0103e72668ed0a65ade40d45f4d4a8859427dd811e58754b752282ba92a22,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,942000,0.0,,0.0
0xdac1885b31f66f2034ca1b0ec836d5296c7c09fa058f784c214ba498b940e3d6,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,321015,1e-18,,7.3357e-14
0xdad7b56668da3d451e94a6082378a6ebf331c577a152e30007be1cc9abcc47f4,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2098200,0.0,,0.0
0xdadb9045db79abcef054d457a3c56d9bee59505da3e585268322d52fd14bec5b,0xfcf9f6a78f06227522c6f948ec0119da31680ef7,0x109c4f2ccc82c4d77bde15f306707320294aea3f,500000,500000,556829,1.0,,9.0
0xdadf2993acfd241fc525772541f60f16bb6b5b9dbe5e395a8ad93a0efb6ec776,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,130066,1e-18,,7.3357e-14
0xdae3c2fd17c2ab3ef68e4f2a106ae95b08ac98ab17d2abb876a4ef019e8cd15d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1080000,0.0,,0.0
0xdaf43ec44f24fb3c8464db27be97182fc35cbd401b5d730690de2e963d84f38b,0x9ced5b21117a09c9c27192461e58718cd5b8cfb9,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,91399,91399,1e-18,,8.789e-14
0xdaf9ce4cae883052d2a43b567a47b01c51c3bb6b5436180b7238ddef3192ae9a,0x0ae3f81a67725a8a7758feb8684c6c17da20755d,0x109c4f2ccc82c4d77bde15f306707320294aea3f,500000,500000,521612,1.0,,9.0
0xdafb2e40eada4cab4c873b8e8b3becf3eb69c690f63aa480d5b4abc1777fa9d0,0x0ae3f81a67725a8a7758feb8684c6c17da20755d,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,2500000,0.1,,1.16e-16
0xdb0ada9b8bb00ddf6e936de6fd852444f0cfa54cb810611892523573264fa93d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,741000,0.0,,0.0
0xdb12f7fde29b7f08a102880f666ce486db0905df2b0313ae899d59eeb2823de1,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,608086,0.0,,0.0
0xdb317c101a1377f6086ffef72ce56bca4cc9b7f7c8dda361fdae086a0cc82bd7,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0xdb5371aae2baffe9a6c8da4f5193d76d38aefa589892f8d8394b505ff5a4e4c9,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1240296,0.0,,0.0
0xdb6c54f70414a36b77e0f1c086563d57d9e5dd8f3165ba20d3c3b3edac543fb1,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2098578,0.0,,0.0
0xdb6d1d3387b0f671285d22ae0f5fd62743085c869fefaf6a0e59cb9e4ac708eb,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0xdb7e2eaae3a8ca94838696eafe5da1afacc0cf4f7061944442bfaf83b477b820,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1433670,0.0,,0.0
0xdb88f308cc9ded30dbd88599fe6d10b6b0397828396b684194537982c3d8e89c,0x0151400dc9e881a37223afb2011495765f4f7247,0x8bc8938363945be2319cdd418b40ed90915a65b2,48676,48676,48676,0.0,,2.0
0xdb954e90397f121738b9a42f8b2a921711f58005f7b67ece5fde8482cf356984,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,643140,0.0,,0.0
0xdbac8162ef9fc283c4216c069ba84a96da5917be9827959374293d8d4cdddcb3,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,628772,1e-18,,7.3357e-14
0xdbb298ff31e12866a3b2ca13038e43e854c6e911f56b704636af4ea7ec6a5005,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,670152,1e-18,,7.3357e-14
0xdbc11fab6a4948c90fb73d708a8b4fe828300d802595340f35646d0647ea7b45,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1811754,0.0,,0.0
0xdbf2b182104076d1295153559676be2cef4cd965f149e120976b3867b5946eed,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xdc004adc845794ecf1cc20e98da05f86c8c3a89d202623f18f7f63363016c6e7,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2521000,0.0,,10.2128
0xdc11410ec2aa0e8137466faa14aa6d889c801ffaa0c14103356c56ca2a42a790,0x0047a8033cc6d6ca2ed5044674fd421f44884de8,0xa410322dafee2c3c7b9e0a603f997195f60424aa,1800000,33136,33136,1.1e-17,,1.1e-17
0xdc1b4a987fd88b080f22dad2b5819c043c8a8602613bf43b34d15482a0b506e4,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2899000,0.0,,10.2128
0xdc1e161d12935aac37666961b607f4b633c85f783c24d930fd1bb84dc25a7974,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,138046,1e-18,,7.3357e-14
0xdc25b0c58c642ff649efe0604dca9941fa58c12ac89e452633e27a228c23dd34,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,450000,0.0,,0.0
0xdc261dfc6dbe46adadb0d14a5ca59d6aeb8132c04b78ca0c747e7988d7b62536,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0xdc39da559b46d9cbbe0d8675c243bd638c8243e06a02db5bad560a24dd1561bb,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2609134,0.0,,0.0
0xdc3b80f416a390c498743f5e6f4ce3d27a1c38be1ff3cf479174c9c08df5b519,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,480852,1e-18,,7.3357e-14
0xdc3c4fd08f3b86fd88fb1721617078b40b971e0a981ab257ca04ece882c1aaa7,0x691a6ded47b4c56af5e8d0b7075c6e15fef27d2b,0x41b1f05abc05bf3ae5d0befd493b0ff94b192f71,89216,89216,89216,0.0,,0.118
0xdc42e1ca3dfbb1f73d13faeba36aae4a78af42de1cdc8db62b533261fe5394c7,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0xdc45c0d2d914775069ff3b6ceef6c4e55755c9e8e0cfff81f1813f2399f5441c,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1105000,0.1,,1.16e-16
0xdc51299b9170c4367bb41faeeb4265d4127ee2346ecb5cfc5741eae825fdc234,0xd2731f6a25bc94ed032b33085b23fc37f6a554a6,0x109c4f2ccc82c4d77bde15f306707320294aea3f,500000,500000,500000,1.0,,9.0
0xdc705678e96be3988ba1f4e6ba95d386feca09a1d555822dcc01a68dc5a2530b,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2916164,0.0,,0.0
0xdc70b860af4e894856929be45a8fe48a38f0256be16f88fb10dd8156ac041b27,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,249455,1e-18,,7.3357e-14
0xdc779d6b7bcd07a897b88c4af15eda0edc437ae9f5282da0af13eb933fa5674a,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0xdc9149c7d858183c402f2a31259786d979a5dccffa79aa413ba5ff731a6a0fe0,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0xdc9ad1f364ef926a8f316d131de342a0e49d2d2991b775e7dbaf5f8339bd5039,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xdc9e1c131e7c2acc458c5ce2ca8fb61e1881b2af9412a8a37123acde82060ab6,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2418446,0.0,,0.0
0xdce8e964ba9add3ade20956734c791fe06fa02ffacd327669a99dafc26bb3efc,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2559018,0.0,,0.0
0xdd0502d7205f603317c5920572d1f7bc52035baf736f0c1719f647c233687e9d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1047648,0.0,,0.0
0xdd061dfd7cadd6cc7679cc51ea24994cf0983aea8346e8d869238c6bad8a712a,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,903348,0.0,,0.0
0xdd10d53b9e4b52d1f1e52bac6d0846d2b2b1bac07b4c8797095144a364fd9fcc,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,952584,0.0,,0.0
0xdd314daf12db129012fd481fc85263fafd3f7410e5b0a00fde4fda31030bb289,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xdd3d59238b348b42beae78156bea88ce7794cc7184e643a72ac7c3d39b7d7881,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1381600,0.0,,0.0
0xdd4b3b05a1994d574c856bba55186689c920a3edbacc1e28b7a08ce01ee26fef,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xdd51f40ab24247f89d8f8e6d2a198f3898a2d26a64dfa8fde74cce7eecea0ebb,0x33d0edc9d1f0407ed7bdd0637de74cfdd24a56ee,0x35ca25180559c4b306cd774852fa0ea44abb510c,61103,61103,303475,0.0,,0.0
0xdd6761e810d7b0126a14835c51c231abb9dc705fdce7824af799575c377edbc9,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xdd69df9d91638dcb424db74067cfc05bfd52f21272b9c6908e2ee17a87152eae,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,138046,1e-18,,7.3357e-14
0xdd6b6bf75df7c35bb087f82c9629e3c20c43e1402cf9838ed22a546620095011,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2263820,0.0,,0.0
0xdd727d4bfd40f9b7a12af3a7d3544beea4fbec8e64a217ed35ed93e7858bec02,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,969146,0.0,,0.0
0xdd76b6f4f266fad587d07af1540a01a3b3870d85d5e295c9f3cb635bbc73ef57,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,95000,0.0,,0.0
0xdd8c2f26e0f9cc4b0e427385c3060866d6fcbe13bed7893485249fb2a0ac853f,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xdd8d72a2c322668b2547344210e9df76789e3f7aefff3b8f3f59d5c85372eb2c,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0xdd958a50fc0a8e18a5169f515fd0ee9f1d8dfad8204a21096ec74d49957c445d,0x0ae3f81a67725a8a7758feb8684c6c17da20755d,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,2500000,0.1,,1.16e-16
0xdd9e9c5f3d501b8397b53d2e8cfa10c0881601546d88854ca6949b5983c499c9,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1499626,0.0,,0.0
0xddb109899374da396277a358c6bc0a5fa6488a53fadf141b72541b84cc93e778,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,810000,0.0,,0.0
0xddbf0040fc62537721b4314d4cf04a98d743950ed6301a3412e3546f783d693d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1966220,0.0,,0.0
0xddbfe3295c6a94f91a53a5aededc764e928c7f0e6440ab8fb59ab45fe976168c,0x00c9ef6eff8e2b59132d8fdb2478af10df4f86c7,0xcf8470d3388a198418e02aaf8e37392cfbc18867,132694,132694,132694,0.0,,0.36
0xdde53fd365a2dda8895c3f55abdf4f42eb26986c2959eeabcfda76c730aefcc3,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1361559,0.0,,0.0
0xdde60ee62d0a5ede5ef01724ec2fe3c475ea27f80ba15c7b7183e5a0a9a02130,0x772839be0f739d21e2cb761cda4b3f49a6502481,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0xddfa17556fac5bc3815dab6d2d4429ca00bbc8f75067baf17f93a14f26b89179,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,895862,1e-18,,7.3357e-14
